peptideName	GO
GRMZM2G012209_P01	GO:0034715
GRMZM2G012209_P01	GO:0034709
GRMZM2G012209_P01	GO:0006884
GRMZM2G012209_P01	GO:0006821
GRMZM2G012209_P01	GO:0005886
GRMZM2G012209_P01	GO:0005829
GRMZM2G012209_P01	GO:0000387
GRMZM2G012209_P02	GO:0034715
GRMZM2G012209_P02	GO:0034709
GRMZM2G012209_P02	GO:0006884
GRMZM2G012209_P02	GO:0006821
GRMZM2G012209_P02	GO:0005886
GRMZM2G012209_P02	GO:0005829
GRMZM2G012209_P02	GO:0000387
GRMZM2G012209_P03	GO:0034715
GRMZM2G012209_P03	GO:0034709
GRMZM2G012209_P03	GO:0006884
GRMZM2G012209_P03	GO:0006821
GRMZM2G012209_P03	GO:0005886
GRMZM2G012209_P03	GO:0005829
GRMZM2G012209_P03	GO:0000387
GRMZM2G012220_P01	GO:0005680
GRMZM2G012236_P01	GO:0005975
GRMZM2G012236_P01	GO:0004553
GRMZM2G012242_P01	GO:0016020
GRMZM2G012242_P01	GO:0006810
GRMZM2G012242_P01	GO:0005215
GRMZM2G012242_P02	GO:0016020
GRMZM2G012242_P02	GO:0006810
GRMZM2G012242_P02	GO:0005215
GRMZM2G012243_P01	GO:0051568
GRMZM2G012243_P01	GO:0016575
GRMZM2G012243_P01	GO:0005634
GRMZM2G012263_P01	GO:0055114
GRMZM2G012263_P01	GO:0020037
GRMZM2G012263_P01	GO:0006979
GRMZM2G012263_P01	GO:0004601
GRMZM2G012263_P02	GO:0055114
GRMZM2G012263_P02	GO:0020037
GRMZM2G012263_P02	GO:0006979
GRMZM2G012263_P02	GO:0004601
GRMZM2G012276_P01	GO:0016491
GRMZM2G012276_P02	GO:0016491
GRMZM2G012280_P01	GO:0008270
GRMZM2G012280_P01	GO:0003676
GRMZM2G012280_P02	GO:0008270
GRMZM2G012280_P02	GO:0003676
GRMZM2G012306_P01	GO:0016020
GRMZM2G012306_P01	GO:0006810
GRMZM2G012306_P01	GO:0005215
GRMZM2G012319_P01	GO:0005515
GRMZM2G012319_P02	GO:0005515
GRMZM2G012326_P01	GO:0006468
GRMZM2G012326_P01	GO:0004672
GRMZM2G012326_P01	GO:0005524
GRMZM2G012328_P01	GO:0004857
GRMZM2G012328_P01	GO:0042545
GRMZM2G012328_P01	GO:0030599
GRMZM2G012328_P01	GO:0005618
GRMZM2G012340_P01	GO:0006457
GRMZM2G012340_P02	GO:0006457
GRMZM2G012355_P01	GO:0008168
GRMZM2G012384_P01	GO:0000160
GRMZM2G012391_P01	GO:0055114
GRMZM2G012391_P01	GO:0020037
GRMZM2G012391_P01	GO:0016705
GRMZM2G012391_P01	GO:0005506
GRMZM2G012391_P02	GO:0055114
GRMZM2G012391_P02	GO:0020037
GRMZM2G012391_P02	GO:0016705
GRMZM2G012391_P02	GO:0005506
GRMZM2G012391_P03	GO:0055114
GRMZM2G012391_P03	GO:0020037
GRMZM2G012391_P03	GO:0016705
GRMZM2G012391_P03	GO:0005506
GRMZM2G012391_P04	GO:0055114
GRMZM2G012391_P04	GO:0020037
GRMZM2G012391_P04	GO:0016705
GRMZM2G012391_P04	GO:0005506
GRMZM2G012393_P01	GO:0005515
GRMZM2G012397_P01	GO:0016020
GRMZM2G012397_P01	GO:0015979
GRMZM2G012397_P01	GO:0009522
GRMZM2G012399_P01	GO:0008168
GRMZM2G012399_P01	GO:0008152
GRMZM2G012404_P01	GO:0003723
GRMZM2G012404_P01	GO:0006418
GRMZM2G012404_P01	GO:0005524
GRMZM2G012404_P01	GO:0004812
GRMZM2G012404_P01	GO:0000166
GRMZM2G012404_P01	GO:0004831
GRMZM2G012416_P01	GO:0005515
GRMZM2G012416_P02	GO:0005515
GRMZM2G012416_P03	GO:0005515
GRMZM2G012416_P04	GO:0005515
GRMZM2G012416_P05	GO:0005515
GRMZM2G012434_P01	GO:0016020
GRMZM2G012434_P01	GO:0006810
GRMZM2G012434_P01	GO:0005215
GRMZM2G012434_P02	GO:0016020
GRMZM2G012434_P02	GO:0006810
GRMZM2G012434_P02	GO:0005215
GRMZM2G012434_P03	GO:0016020
GRMZM2G012434_P03	GO:0006810
GRMZM2G012434_P03	GO:0005215
GRMZM2G012453_P01	GO:0005524
GRMZM2G012453_P01	GO:0003676
GRMZM2G012453_P01	GO:0004386
GRMZM2G012465_P01	GO:0016887
GRMZM2G012465_P01	GO:0005524
GRMZM2G012465_P01	GO:0016020
GRMZM2G012472_P01	GO:0006412
GRMZM2G012472_P01	GO:0005840
GRMZM2G012472_P01	GO:0005622
GRMZM2G012472_P01	GO:0003735
GRMZM2G012472_P01	GO:0006468
GRMZM2G012472_P01	GO:0005524
GRMZM2G012472_P01	GO:0004672
GRMZM2G012479_P01	GO:0016491
GRMZM2G012479_P01	GO:0055114
GRMZM2G012479_P01	GO:0006979
GRMZM2G012479_P01	GO:0004602
GRMZM2G012479_P02	GO:0055114
GRMZM2G012479_P02	GO:0006979
GRMZM2G012479_P02	GO:0004602
GRMZM2G012498_P01	GO:0016788
GRMZM2G012501_P01	GO:0030126
GRMZM2G012501_P01	GO:0016192
GRMZM2G012501_P01	GO:0006886
GRMZM2G012501_P01	GO:0005198
GRMZM2G012501_P01	GO:0030117
GRMZM2G012501_P02	GO:0030126
GRMZM2G012501_P02	GO:0016192
GRMZM2G012501_P02	GO:0006886
GRMZM2G012501_P02	GO:0005198
GRMZM2G012501_P02	GO:0030117
GRMZM2G012501_P03	GO:0030117
GRMZM2G012501_P03	GO:0016192
GRMZM2G012501_P03	GO:0006886
GRMZM2G012544_P01	GO:0008270
GRMZM2G012584_P01	GO:0005515
GRMZM2G012584_P02	GO:0005515
GRMZM2G012585_P01	GO:0008168
GRMZM2G012600_P01	GO:0048280
GRMZM2G012600_P01	GO:0006886
GRMZM2G012600_P01	GO:0005737
GRMZM2G012600_P01	GO:0000139
GRMZM2G012600_P01	GO:0016020
GRMZM2G012600_P01	GO:0008565
GRMZM2G012600_P01	GO:0048193
GRMZM2G012601_P01	GO:0008234
GRMZM2G012601_P01	GO:0006508
GRMZM2G012601_P02	GO:0008234
GRMZM2G012601_P02	GO:0006508
GRMZM2G012601_P03	GO:0008234
GRMZM2G012601_P03	GO:0006508
GRMZM2G012628_P01	GO:0003676
GRMZM2G012631_P01	GO:0051082
GRMZM2G012631_P01	GO:0006950
GRMZM2G012631_P01	GO:0006457
GRMZM2G012631_P01	GO:0005524
GRMZM2G012636_P01	GO:0009733
GRMZM2G012648_P01	GO:0003924
GRMZM2G012648_P01	GO:0007017
GRMZM2G012648_P01	GO:0005874
GRMZM2G012685_P01	GO:0005515
GRMZM2G012685_P01	GO:0006468
GRMZM2G012685_P01	GO:0005524
GRMZM2G012685_P01	GO:0004672
GRMZM2G012717_P01	GO:0008270
GRMZM2G012717_P01	GO:0005622
GRMZM2G012717_P01	GO:0005515
GRMZM2G012724_P01	GO:0043565
GRMZM2G012724_P01	GO:0006355
GRMZM2G012724_P01	GO:0003700
GRMZM2G012724_P02	GO:0043565
GRMZM2G012724_P02	GO:0006355
GRMZM2G012724_P02	GO:0003700
GRMZM2G012724_P03	GO:0043565
GRMZM2G012724_P03	GO:0006355
GRMZM2G012724_P03	GO:0003700
GRMZM2G012724_P04	GO:0043565
GRMZM2G012724_P04	GO:0006355
GRMZM2G012724_P04	GO:0003700
GRMZM2G012732_P01	GO:0016758
GRMZM2G012732_P01	GO:0008152
GRMZM2G012758_P01	GO:0005975
GRMZM2G012758_P01	GO:0004553
GRMZM2G012806_P01	GO:0009611
GRMZM2G012806_P01	GO:0004867
GRMZM2G012814_P01	GO:0005737
GRMZM2G012814_P01	GO:0005094
GRMZM2G012814_P02	GO:0005737
GRMZM2G012814_P02	GO:0005094
GRMZM2G012821_P01	GO:0005515
GRMZM2G012834_P01	GO:0005515
GRMZM2G012861_P03	GO:0005515
GRMZM2G012861_P03	GO:0006468
GRMZM2G012861_P03	GO:0004672
GRMZM2G012865_P01	GO:0055114
GRMZM2G012865_P01	GO:0020037
GRMZM2G012865_P01	GO:0016705
GRMZM2G012865_P01	GO:0005506
GRMZM2G012865_P02	GO:0055114
GRMZM2G012865_P02	GO:0020037
GRMZM2G012865_P02	GO:0016705
GRMZM2G012865_P02	GO:0005506
GRMZM2G012874_P01	GO:0016020
GRMZM2G012874_P01	GO:0015018
GRMZM2G012874_P02	GO:0016020
GRMZM2G012874_P02	GO:0015018
GRMZM2G012898_P01	GO:0006355
GRMZM2G012898_P01	GO:0005634
GRMZM2G012898_P01	GO:0003700
GRMZM2G012910_P01	GO:0033177
GRMZM2G012910_P01	GO:0015991
GRMZM2G012910_P01	GO:0015078
GRMZM2G012923_P01	GO:0055085
GRMZM2G012923_P01	GO:0016021
GRMZM2G012923_P01	GO:0022857
GRMZM2G012928_P01	GO:0009611
GRMZM2G012928_P01	GO:0004867
GRMZM2G012932_P01	GO:0005515
GRMZM2G012933_P01	GO:0043531
GRMZM2G012942_P01	GO:0016192
GRMZM2G012942_P01	GO:0006904
GRMZM2G012958_P01	GO:0007264
GRMZM2G012958_P01	GO:0005525
GRMZM2G012958_P03	GO:0007264
GRMZM2G012958_P03	GO:0005525
GRMZM2G012964_P01	GO:0003723
GRMZM2G012966_P01	GO:0006950
GRMZM2G012966_P01	GO:0006468
GRMZM2G012966_P01	GO:0005524
GRMZM2G012966_P01	GO:0004672
GRMZM2G012966_P02	GO:0006468
GRMZM2G012966_P02	GO:0005524
GRMZM2G012966_P02	GO:0004672
GRMZM2G012966_P03	GO:0016705
GRMZM2G012966_P03	GO:0016117
GRMZM2G012999_P01	GO:0006355
GRMZM2G012999_P01	GO:0005739
GRMZM2G012999_P01	GO:0003690
GRMZM2G013010_P01	GO:0016788
GRMZM2G013042_P01	GO:0016491
GRMZM2G013042_P01	GO:0008152
GRMZM2G013045_P01	GO:0055114
GRMZM2G013045_P01	GO:0050661
GRMZM2G013045_P01	GO:0050660
GRMZM2G013045_P01	GO:0004499
GRMZM2G013060_P01	GO:0016787
GRMZM2G013065_P01	GO:0003676
GRMZM2G013079_P01	GO:0016020
GRMZM2G013079_P01	GO:0008378
GRMZM2G013079_P01	GO:0006486
GRMZM2G013082_P01	GO:0055114
GRMZM2G013082_P01	GO:0020037
GRMZM2G013082_P01	GO:0016705
GRMZM2G013082_P01	GO:0005506
GRMZM2G013114_P01	GO:0008270
GRMZM2G013114_P01	GO:0005634
GRMZM2G013115_P01	GO:0009378
GRMZM2G013115_P01	GO:0006310
GRMZM2G013115_P01	GO:0006281
GRMZM2G013115_P02	GO:0009378
GRMZM2G013115_P02	GO:0006310
GRMZM2G013115_P02	GO:0006281
GRMZM2G013128_P01	GO:0019538
GRMZM2G013128_P02	GO:0019538
GRMZM2G013152_P01	GO:0019205
GRMZM2G013152_P01	GO:0006139
GRMZM2G013152_P01	GO:0005524
GRMZM2G013170_P01	GO:0043531
GRMZM2G013176_P01	GO:0005515
GRMZM2G013176_P02	GO:0005515
GRMZM2G013206_P01	GO:0009055
GRMZM2G013214_P01	GO:0055114
GRMZM2G013214_P01	GO:0016491
GRMZM2G013214_P01	GO:0008152
GRMZM2G013236_P01	GO:0007165
GRMZM2G013236_P02	GO:0007165
GRMZM2G013236_P03	GO:0007165
GRMZM2G013236_P04	GO:0007165
GRMZM2G013236_P05	GO:0007165
GRMZM2G013255_P01	GO:0005975
GRMZM2G013255_P01	GO:0004560
GRMZM2G013255_P02	GO:0005975
GRMZM2G013255_P02	GO:0004560
GRMZM2G013283_P01	GO:0005524
GRMZM2G013283_P01	GO:0003676
GRMZM2G013283_P01	GO:0004386
GRMZM2G013283_P02	GO:0005524
GRMZM2G013283_P02	GO:0003676
GRMZM2G013283_P02	GO:0004386
GRMZM2G013299_P01	GO:0055114
GRMZM2G013299_P01	GO:0016491
GRMZM2G013299_P01	GO:0016209
GRMZM2G013299_P01	GO:0006979
GRMZM2G013299_P01	GO:0004602
GRMZM2G013318_P01	GO:0005525
GRMZM2G013324_P01	GO:0008081
GRMZM2G013324_P01	GO:0006629
GRMZM2G013324_P01	GO:0008889
GRMZM2G013324_P02	GO:0008889
GRMZM2G013331_P01	GO:0030598
GRMZM2G013331_P01	GO:0017148
GRMZM2G013342_P01	GO:0015979
GRMZM2G013342_P01	GO:0009538
GRMZM2G013342_P01	GO:0009522
GRMZM2G013349_P01	GO:0015780
GRMZM2G013349_P01	GO:0005794
GRMZM2G013349_P02	GO:0015780
GRMZM2G013349_P02	GO:0005794
GRMZM2G013357_P01	GO:0055114
GRMZM2G013357_P01	GO:0020037
GRMZM2G013357_P01	GO:0016705
GRMZM2G013357_P01	GO:0005506
GRMZM2G013357_P02	GO:0055114
GRMZM2G013357_P02	GO:0020037
GRMZM2G013357_P02	GO:0016705
GRMZM2G013357_P02	GO:0005506
GRMZM2G013391_P01	GO:0043565
GRMZM2G013391_P01	GO:0006355
GRMZM2G013391_P01	GO:0003700
GRMZM2G013398_P02	GO:0005515
GRMZM2G013398_P03	GO:0008270
GRMZM2G013398_P03	GO:0005622
GRMZM2G013398_P03	GO:0005515
GRMZM2G013398_P04	GO:0008270
GRMZM2G013398_P04	GO:0005622
GRMZM2G013398_P04	GO:0005515
GRMZM2G013430_P01	GO:0009001
GRMZM2G013430_P01	GO:0006535
GRMZM2G013430_P01	GO:0005737
GRMZM2G013448_P01	GO:0055114
GRMZM2G013448_P01	GO:0016491
GRMZM2G013448_P02	GO:0055114
GRMZM2G013448_P02	GO:0016491
GRMZM2G013448_P03	GO:0055114
GRMZM2G013448_P03	GO:0016491
GRMZM2G013448_P04	GO:0055114
GRMZM2G013448_P04	GO:0016491
GRMZM2G013456_P01	GO:0055085
GRMZM2G013456_P01	GO:0016020
GRMZM2G013456_P01	GO:0006810
GRMZM2G013456_P01	GO:0015171
GRMZM2G013456_P01	GO:0003333
GRMZM2G013457_P01	GO:0006412
GRMZM2G013457_P01	GO:0005840
GRMZM2G013457_P01	GO:0005622
GRMZM2G013457_P01	GO:0003735
GRMZM2G013461_P01	GO:0004869
GRMZM2G013461_P02	GO:0004869
GRMZM2G013465_P01	GO:0008601
GRMZM2G013465_P01	GO:0007165
GRMZM2G013465_P01	GO:0000159
GRMZM2G013478_P01	GO:0006241
GRMZM2G013478_P01	GO:0006228
GRMZM2G013478_P01	GO:0006183
GRMZM2G013478_P01	GO:0006165
GRMZM2G013478_P01	GO:0004550
GRMZM2G013496_P01	GO:0055114
GRMZM2G013496_P01	GO:0030976
GRMZM2G013496_P01	GO:0006099
GRMZM2G013496_P01	GO:0004591
GRMZM2G013530_P01	GO:0016747
GRMZM2G013538_P01	GO:0005975
GRMZM2G013538_P01	GO:0004553
GRMZM2G013563_P01	GO:0005515
GRMZM2G013588_P01	GO:0006281
GRMZM2G013588_P02	GO:0006281
GRMZM2G013600_P01	GO:0006351
GRMZM2G013600_P01	GO:0003899
GRMZM2G013600_P01	GO:0003677
GRMZM2G013600_P02	GO:0006351
GRMZM2G013600_P02	GO:0003899
GRMZM2G013600_P02	GO:0003677
GRMZM2G013600_P03	GO:0006351
GRMZM2G013600_P03	GO:0003899
GRMZM2G013600_P03	GO:0003677
GRMZM2G013607_P01	GO:0051536
GRMZM2G013607_P01	GO:0009055
GRMZM2G013607_P02	GO:0051536
GRMZM2G013607_P02	GO:0009055
GRMZM2G013607_P03	GO:0051536
GRMZM2G013607_P03	GO:0009055
GRMZM2G013607_P04	GO:0051536
GRMZM2G013607_P04	GO:0009055
GRMZM2G013607_P05	GO:0051536
GRMZM2G013607_P05	GO:0009055
GRMZM2G013607_P06	GO:0051536
GRMZM2G013607_P06	GO:0009055
GRMZM2G013612_P01	GO:0000160
GRMZM2G013617_P01	GO:0006355
GRMZM2G013617_P01	GO:0003677
GRMZM2G013617_P02	GO:0006355
GRMZM2G013617_P02	GO:0003677
GRMZM2G013619_P01	GO:0003676
GRMZM2G013625_P02	GO:0005515
GRMZM2G013625_P04	GO:0005515
GRMZM2G013634_P01	GO:0055114
GRMZM2G013634_P01	GO:0016491
GRMZM2G013639_P01	GO:0020037
GRMZM2G013639_P02	GO:0020037
GRMZM2G013652_P01	GO:0006457
GRMZM2G013652_P01	GO:0005737
GRMZM2G013652_P02	GO:0006457
GRMZM2G013652_P02	GO:0005737
GRMZM2G013652_P03	GO:0006457
GRMZM2G013652_P03	GO:0005737
GRMZM2G013657_P01	GO:0006355
GRMZM2G013657_P01	GO:0003700
GRMZM2G013657_P01	GO:0007275
GRMZM2G013657_P02	GO:0006355
GRMZM2G013657_P02	GO:0003700
GRMZM2G013657_P02	GO:0007275
GRMZM2G013657_P03	GO:0007275
GRMZM2G013657_P03	GO:0006355
GRMZM2G013657_P03	GO:0003700
GRMZM2G013657_P04	GO:0006355
GRMZM2G013657_P04	GO:0003700
GRMZM2G013657_P04	GO:0007275
GRMZM2G013657_P05	GO:0007275
GRMZM2G013657_P05	GO:0006355
GRMZM2G013657_P05	GO:0003700
GRMZM2G013657_P06	GO:0007275
GRMZM2G013657_P06	GO:0006355
GRMZM2G013657_P06	GO:0003700
GRMZM2G013668_P01	GO:0003676
GRMZM2G013688_P01	GO:0046983
GRMZM2G013695_P01	GO:0045454
GRMZM2G013695_P01	GO:0015035
GRMZM2G013695_P01	GO:0009055
GRMZM2G013712_P01	GO:0020037
GRMZM2G013712_P01	GO:0009055
GRMZM2G013724_P01	GO:0005506
GRMZM2G013726_P01	GO:0050662
GRMZM2G013726_P01	GO:0003824
GRMZM2G013728_P01	GO:0055085
GRMZM2G013728_P01	GO:0016021
GRMZM2G013750_P01	GO:0005515
GRMZM2G013750_P02	GO:0005515
GRMZM2G013750_P03	GO:0005515
GRMZM2G013750_P04	GO:0005515
GRMZM2G013761_P01	GO:0005634
GRMZM2G013761_P01	GO:0005524
GRMZM2G013761_P01	GO:0004386
GRMZM2G013761_P01	GO:0003723
GRMZM2G013767_P01	GO:0006468
GRMZM2G013767_P01	GO:0005524
GRMZM2G013767_P01	GO:0004672
GRMZM2G013773_P01	GO:0006418
GRMZM2G013773_P01	GO:0005524
GRMZM2G013773_P01	GO:0004812
GRMZM2G013773_P01	GO:0000166
GRMZM2G013776_P01	GO:0016567
GRMZM2G013776_P01	GO:0004842
GRMZM2G013781_P01	GO:0055114
GRMZM2G013781_P01	GO:0016491
GRMZM2G013781_P01	GO:0008270
GRMZM2G013783_P01	GO:0008152
GRMZM2G013783_P01	GO:0003824
GRMZM2G013783_P02	GO:0008152
GRMZM2G013783_P02	GO:0003824
GRMZM2G013790_P01	GO:0006468
GRMZM2G013790_P01	GO:0005524
GRMZM2G013790_P01	GO:0004672
GRMZM2G013790_P02	GO:0030247
GRMZM2G013790_P02	GO:0006468
GRMZM2G013790_P02	GO:0005524
GRMZM2G013790_P02	GO:0004672
GRMZM2G013790_P03	GO:0030247
GRMZM2G013790_P03	GO:0006468
GRMZM2G013790_P03	GO:0005524
GRMZM2G013790_P03	GO:0004672
GRMZM2G013790_P04	GO:0006468
GRMZM2G013790_P04	GO:0005524
GRMZM2G013790_P04	GO:0004672
GRMZM2G013794_P01	GO:0005515
GRMZM2G013794_P01	GO:0005634
GRMZM2G013794_P02	GO:0005515
GRMZM2G013794_P02	GO:0005634
GRMZM2G013794_P03	GO:0005515
GRMZM2G013794_P03	GO:0005634
GRMZM2G013794_P04	GO:0005515
GRMZM2G013794_P04	GO:0005634
GRMZM2G013798_P01	GO:0006412
GRMZM2G013798_P01	GO:0005840
GRMZM2G013798_P01	GO:0005622
GRMZM2G013798_P01	GO:0003735
GRMZM2G013798_P01	GO:0015935
GRMZM2G013811_P01	GO:0005975
GRMZM2G013811_P01	GO:0004134
GRMZM2G013821_P01	GO:0006355
GRMZM2G013821_P01	GO:0005634
GRMZM2G013821_P01	GO:0003682
GRMZM2G013821_P01	GO:0003677
GRMZM2G013821_P02	GO:0006355
GRMZM2G013821_P02	GO:0005634
GRMZM2G013821_P02	GO:0003682
GRMZM2G013821_P02	GO:0003677
GRMZM2G013848_P01	GO:0005515
GRMZM2G013884_P01	GO:0030247
GRMZM2G013890_P01	GO:0016887
GRMZM2G013890_P01	GO:0005524
GRMZM2G013892_P01	GO:0008270
GRMZM2G013892_P01	GO:0005515
GRMZM2G013892_P02	GO:0008270
GRMZM2G013892_P02	GO:0005515
GRMZM2G013892_P03	GO:0008270
GRMZM2G013892_P03	GO:0005515
GRMZM2G013892_P04	GO:0008270
GRMZM2G013892_P04	GO:0005515
GRMZM2G013892_P05	GO:0008270
GRMZM2G013892_P05	GO:0005515
GRMZM2G013908_P01	GO:0006352
GRMZM2G013908_P01	GO:0005634
GRMZM2G013908_P01	GO:0051090
GRMZM2G013908_P02	GO:0051090
GRMZM2G013908_P02	GO:0005634
GRMZM2G013908_P03	GO:0006352
GRMZM2G013908_P03	GO:0005634
GRMZM2G013908_P03	GO:0051090
GRMZM2G013913_P01	GO:0005515
GRMZM2G013927_P01	GO:0016020
GRMZM2G013934_P01	GO:0051082
GRMZM2G013934_P01	GO:0031072
GRMZM2G013956_P01	GO:0055114
GRMZM2G013956_P01	GO:0020037
GRMZM2G013956_P01	GO:0016705
GRMZM2G013956_P01	GO:0005506
GRMZM2G013967_P01	GO:0055114
GRMZM2G013967_P01	GO:0016491
GRMZM2G013986_P01	GO:0006508
GRMZM2G013986_P01	GO:0004252
GRMZM2G014004_P01	GO:0005515
GRMZM2G014004_P02	GO:0005515
GRMZM2G014055_P01	GO:0045454
GRMZM2G014055_P01	GO:0015035
GRMZM2G014055_P01	GO:0006662
GRMZM2G014069_P01	GO:0008152
GRMZM2G014069_P01	GO:0003824
GRMZM2G014069_P02	GO:0008152
GRMZM2G014069_P02	GO:0003824
GRMZM2G014071_P01	GO:0006629
GRMZM2G014071_P02	GO:0006629
GRMZM2G014076_P01	GO:0045454
GRMZM2G014076_P02	GO:0045454
GRMZM2G014089_P01	GO:0016887
GRMZM2G014089_P01	GO:0005524
GRMZM2G014089_P01	GO:0055085
GRMZM2G014089_P01	GO:0042626
GRMZM2G014089_P01	GO:0016021
GRMZM2G014089_P01	GO:0006810
GRMZM2G014089_P02	GO:0016887
GRMZM2G014089_P02	GO:0005524
GRMZM2G014089_P02	GO:0055085
GRMZM2G014089_P02	GO:0042626
GRMZM2G014089_P02	GO:0016021
GRMZM2G014089_P02	GO:0006810
GRMZM2G014091_P01	GO:0005681
GRMZM2G014091_P01	GO:0000398
GRMZM2G014106_P01	GO:0035267
GRMZM2G014106_P01	GO:0032777
GRMZM2G014106_P01	GO:0006357
GRMZM2G014116_P01	GO:0005515
GRMZM2G014119_P01	GO:0005515
GRMZM2G014136_P01	GO:0055114
GRMZM2G014136_P01	GO:0016627
GRMZM2G014136_P01	GO:0003995
GRMZM2G014136_P01	GO:0006635
GRMZM2G014136_P01	GO:0005777
GRMZM2G014136_P01	GO:0003997
GRMZM2G014150_P01	GO:0008270
GRMZM2G014154_P03	GO:0004871
GRMZM2G014154_P03	GO:0000160
GRMZM2G014154_P04	GO:0004871
GRMZM2G014154_P04	GO:0000160
GRMZM2G014180_P01	GO:0032968
GRMZM2G014180_P01	GO:0006367
GRMZM2G014180_P01	GO:0005634
GRMZM2G014180_P01	GO:0003677
GRMZM2G014180_P02	GO:0032968
GRMZM2G014180_P02	GO:0006367
GRMZM2G014180_P02	GO:0005634
GRMZM2G014180_P02	GO:0003677
GRMZM2G014180_P03	GO:0032968
GRMZM2G014180_P03	GO:0006367
GRMZM2G014180_P03	GO:0005634
GRMZM2G014180_P03	GO:0003677
GRMZM2G014180_P04	GO:0032968
GRMZM2G014180_P04	GO:0006367
GRMZM2G014180_P04	GO:0005634
GRMZM2G014180_P04	GO:0003677
GRMZM2G014193_P01	GO:0016787
GRMZM2G014193_P02	GO:0016787
GRMZM2G014193_P03	GO:0016787
GRMZM2G014240_P01	GO:0016020
GRMZM2G014240_P01	GO:0015992
GRMZM2G014240_P01	GO:0009678
GRMZM2G014240_P01	GO:0004427
GRMZM2G014276_P01	GO:0032040
GRMZM2G014276_P01	GO:0006364
GRMZM2G014276_P01	GO:0005515
GRMZM2G014276_P02	GO:0005515
GRMZM2G014282_P01	GO:0016887
GRMZM2G014282_P01	GO:0005524
GRMZM2G014282_P01	GO:0016020
GRMZM2G014313_P01	GO:0016020
GRMZM2G014313_P02	GO:0016020
GRMZM2G014323_P01	GO:0006468
GRMZM2G014323_P01	GO:0005524
GRMZM2G014323_P01	GO:0004672
GRMZM2G014366_P01	GO:0006468
GRMZM2G014366_P01	GO:0004672
GRMZM2G014366_P02	GO:0006468
GRMZM2G014366_P02	GO:0004672
GRMZM2G014366_P03	GO:0006468
GRMZM2G014366_P03	GO:0004672
GRMZM2G014367_P01	GO:0006434
GRMZM2G014367_P01	GO:0005737
GRMZM2G014367_P01	GO:0005524
GRMZM2G014367_P01	GO:0004828
GRMZM2G014367_P01	GO:0000166
GRMZM2G014367_P02	GO:0006434
GRMZM2G014367_P02	GO:0005737
GRMZM2G014367_P02	GO:0005524
GRMZM2G014367_P02	GO:0004828
GRMZM2G014367_P02	GO:0000166
GRMZM2G014367_P03	GO:0006434
GRMZM2G014367_P03	GO:0005737
GRMZM2G014367_P03	GO:0005524
GRMZM2G014367_P03	GO:0004828
GRMZM2G014367_P03	GO:0000166
GRMZM2G014376_P01	GO:0055114
GRMZM2G014376_P01	GO:0004764
GRMZM2G014376_P01	GO:0003855
GRMZM2G014376_P02	GO:0055114
GRMZM2G014376_P02	GO:0004764
GRMZM2G014376_P02	GO:0003855
GRMZM2G014376_P03	GO:0055114
GRMZM2G014376_P03	GO:0004764
GRMZM2G014376_P03	GO:0003855
GRMZM2G014380_P01	GO:0071805
GRMZM2G014380_P01	GO:0016020
GRMZM2G014380_P01	GO:0015079
GRMZM2G014395_P01	GO:0055114
GRMZM2G014395_P01	GO:0020037
GRMZM2G014395_P01	GO:0016705
GRMZM2G014395_P01	GO:0005506
GRMZM2G014395_P02	GO:0055114
GRMZM2G014395_P02	GO:0020037
GRMZM2G014395_P02	GO:0016705
GRMZM2G014395_P02	GO:0005506
GRMZM2G014397_P01	GO:0055114
GRMZM2G014397_P01	GO:0020037
GRMZM2G014397_P01	GO:0006979
GRMZM2G014397_P01	GO:0004601
GRMZM2G014397_P02	GO:0055114
GRMZM2G014397_P02	GO:0020037
GRMZM2G014397_P02	GO:0006979
GRMZM2G014397_P02	GO:0004601
GRMZM2G014397_P03	GO:0055114
GRMZM2G014397_P03	GO:0020037
GRMZM2G014397_P03	GO:0006979
GRMZM2G014397_P03	GO:0004601
GRMZM2G014400_P01	GO:0003676
GRMZM2G014400_P02	GO:0003676
GRMZM2G014454_P01	GO:0055085
GRMZM2G014454_P01	GO:0016021
GRMZM2G014454_P01	GO:0008324
GRMZM2G014454_P01	GO:0006812
GRMZM2G014499_P01	GO:0006508
GRMZM2G014499_P01	GO:0004252
GRMZM2G014508_P01	GO:0008299
GRMZM2G014508_P02	GO:0008299
GRMZM2G014508_P03	GO:0008299
GRMZM2G014526_P01	GO:0008234
GRMZM2G014526_P01	GO:0006508
GRMZM2G014558_P01	GO:0030244
GRMZM2G014558_P01	GO:0016760
GRMZM2G014558_P01	GO:0016020
GRMZM2G014560_P01	GO:0005509
GRMZM2G014560_P01	GO:0030247
GRMZM2G014560_P01	GO:0006468
GRMZM2G014560_P01	GO:0005524
GRMZM2G014560_P01	GO:0004672
GRMZM2G014571_P01	GO:0008270
GRMZM2G014571_P01	GO:0005515
GRMZM2G014580_P01	GO:0055114
GRMZM2G014580_P01	GO:0020037
GRMZM2G014580_P01	GO:0016705
GRMZM2G014580_P01	GO:0005506
GRMZM2G014596_P01	GO:0006468
GRMZM2G014596_P01	GO:0005524
GRMZM2G014596_P01	GO:0004672
GRMZM2G014612_P02	GO:0005515
GRMZM2G014618_P01	GO:0006468
GRMZM2G014618_P01	GO:0004672
