peptideName	Pfam
GRMZM2G034511_P08	PF10270
GRMZM2G034526_P01	PF07223
GRMZM2G034526_P02	PF07223
GRMZM2G034534_P01	PF02450
GRMZM2G034536_P01	PF12906
GRMZM2G034536_P02	PF12906
GRMZM2G034536_P03	PF12906
GRMZM2G034551_P01	PF02535
GRMZM2G034551_P02	PF02535
GRMZM2G034563_P01	PF00249
GRMZM2G034572_P01	PF08263
GRMZM2G034572_P01	PF00560
GRMZM2G034572_P01	PF07714
GRMZM2G034572_P01	PF13855
GRMZM2G034572_P02	PF08263
GRMZM2G034572_P02	PF00560
GRMZM2G034573_P01	PF07800
GRMZM2G034573_P02	PF07800
GRMZM2G034575_P01	PF13802
GRMZM2G034575_P01	PF01055
GRMZM2G034575_P02	PF01055
GRMZM2G034575_P03	PF01055
GRMZM2G034598_P01	PF14845
GRMZM2G034598_P01	PF00728
GRMZM2G034611_P01	PF00069
GRMZM2G034613_P01	PF13246
GRMZM2G034622_P01	PF00632
GRMZM2G034622_P02	PF00632
GRMZM2G034631_P01	PF03567
GRMZM2G034631_P02	PF03567
GRMZM2G034631_P03	PF03567
GRMZM2G034631_P05	PF03567
GRMZM2G034638_P01	PF03634
GRMZM2G034639_P01	PF08729
GRMZM2G034645_P01	PF13041
GRMZM2G034645_P01	PF01535
GRMZM2G034647_P01	PF02984
GRMZM2G034647_P01	PF00134
GRMZM2G034647_P02	PF02984
GRMZM2G034647_P02	PF00134
GRMZM2G034651_P01	PF08799
GRMZM2G034651_P01	PF02840
GRMZM2G034668_P01	PF03188
GRMZM2G034668_P02	PF03188
GRMZM2G034668_P03	PF03188
GRMZM2G034672_P01	PF00091
GRMZM2G034672_P01	PF13041
GRMZM2G034676_P01	PF01406
GRMZM2G034697_P01	PF04191
GRMZM2G034709_P01	PF08799
GRMZM2G034709_P01	PF02840
GRMZM2G034724_P01	PF00190
GRMZM2G034724_P04	PF00190
GRMZM2G034748_P01	PF00646
GRMZM2G034764_P01	PF00168
GRMZM2G034779_P01	PF00069
GRMZM2G034791_P01	PF04641
GRMZM2G034794_P01	PF00827
GRMZM2G034794_P02	PF00827
GRMZM2G034794_P03	PF00827
GRMZM2G034797_P01	PF13639
GRMZM2G034804_P01	PF00076
GRMZM2G034804_P02	PF00076
GRMZM2G034804_P03	PF00076
GRMZM2G034804_P04	PF00076
GRMZM2G034804_P06	PF00076
GRMZM2G034804_P07	PF00076
GRMZM2G034804_P08	PF00076
GRMZM2G034810_P01	PF04852
GRMZM2G034811_P01	PF00270
GRMZM2G034811_P02	PF00270
GRMZM2G034811_P03	PF00270
GRMZM2G034815_P01	PF00892
GRMZM2G034828_P01	PF00225
GRMZM2G034828_P01	PF06548
GRMZM2G034828_P02	PF00225
GRMZM2G034828_P02	PF06548
GRMZM2G034830_P01	PF07574
GRMZM2G034833_P01	PF01529
GRMZM2G034833_P02	PF01529
GRMZM2G034835_P01	PF00295
GRMZM2G034840_P01	PF02309
GRMZM2G034840_P01	PF02362
GRMZM2G034840_P01	PF06507
GRMZM2G034840_P02	PF02309
GRMZM2G034840_P02	PF02362
GRMZM2G034840_P02	PF06507
GRMZM2G034846_P01	PF04043
GRMZM2G034848_P01	PF03952
GRMZM2G034848_P01	PF00113
GRMZM2G034855_P01	PF00069
GRMZM2G034855_P02	PF07714
GRMZM2G034855_P03	PF00069
GRMZM2G034862_P01	PF06639
GRMZM2G034868_P01	PF10551
GRMZM2G034868_P01	PF03101
GRMZM2G034868_P02	PF10551
GRMZM2G034868_P02	PF03101
GRMZM2G034876_P01	PF08880
GRMZM2G034876_P01	PF08879
GRMZM2G034876_P02	PF08880
GRMZM2G034876_P02	PF08879
GRMZM2G034876_P03	PF08880
GRMZM2G034876_P03	PF08879
GRMZM2G034877_P01	PF00069
GRMZM2G034896_P01	PF01794
GRMZM2G034896_P01	PF08022
GRMZM2G034896_P01	PF08414
GRMZM2G034896_P01	PF08030
GRMZM2G034917_P01	PF00135
GRMZM2G034917_P02	PF00135
GRMZM2G034920_P01	PF00806
GRMZM2G034927_P01	PF05910
GRMZM2G034929_P01	PF03462
GRMZM2G034942_P01	PF00717
GRMZM2G034945_P01	PF03214
GRMZM2G034947_P02	PF06839
GRMZM2G034956_P01	PF03059
GRMZM2G034958_P01	PF00657
GRMZM2G034963_P01	PF07911
GRMZM2G034985_P01	PF04862
GRMZM2G034985_P02	PF04862
GRMZM2G034985_P03	PF04862
GRMZM2G034985_P04	PF04862
GRMZM2G035017_P01	PF01479
GRMZM2G035017_P01	PF00467
GRMZM2G035017_P01	PF08071
GRMZM2G035017_P01	PF16121
GRMZM2G035017_P01	PF00900
GRMZM2G035020_P01	PF13087
GRMZM2G035023_P01	PF02458
GRMZM2G035042_P01	PF01926
GRMZM2G035045_P01	PF08246
GRMZM2G035045_P01	PF00112
GRMZM2G035045_P02	PF08246
GRMZM2G035045_P02	PF00112
GRMZM2G035063_P01	PF00166
GRMZM2G035068_P01	PF00271
GRMZM2G035068_P02	PF00271
GRMZM2G035068_P03	PF00271
GRMZM2G035073_P01	PF00067
GRMZM2G035077_P01	PF03479
GRMZM2G035092_P01	PF00319
GRMZM2G035098_P01	PF01163
GRMZM2G035103_P01	PF13912
GRMZM2G035118_P01	PF00806
GRMZM2G035118_P02	PF00806
GRMZM2G035131_P01	PF12695
GRMZM2G035131_P02	PF12146
GRMZM2G035134_P01	PF06888
GRMZM2G035134_P02	PF06888
GRMZM2G035134_P03	PF06888
GRMZM2G035134_P04	PF06888
GRMZM2G035134_P05	PF06888
GRMZM2G035150_P01	PF02338
GRMZM2G035150_P02	PF02338
GRMZM2G035150_P03	PF02338
GRMZM2G035150_P04	PF02338
GRMZM2G035153_P01	PF12767
GRMZM2G035156_P01	PF00010
GRMZM2G035165_P01	PF00133
GRMZM2G035168_P01	PF04851
GRMZM2G035170_P01	PF00240
GRMZM2G035170_P01	PF02179
GRMZM2G035189_P01	PF03330
GRMZM2G035189_P01	PF01357
GRMZM2G035202_P01	PF04387
GRMZM2G035202_P02	PF04387
GRMZM2G035213_P01	PF08241
GRMZM2G035213_P02	PF08241
GRMZM2G035217_P01	PF05055
GRMZM2G035222_P01	PF00646
GRMZM2G035243_P01	PF01344
GRMZM2G035243_P02	PF01344
GRMZM2G035243_P03	PF01344
GRMZM2G035256_P01	PF02450
GRMZM2G035268_P01	PF00171
GRMZM2G035268_P02	PF00171
GRMZM2G035268_P03	PF00171
GRMZM2G035276_P01	PF00005
GRMZM2G035276_P01	PF01061
GRMZM2G035278_P01	PF10604
GRMZM2G035282_P01	PF00201
GRMZM2G035298_P02	PF00153
GRMZM2G035309_P01	PF00067
GRMZM2G035325_P01	PF08766
GRMZM2G035325_P01	PF02201
GRMZM2G035338_P01	PF00485
GRMZM2G035338_P02	PF00485
GRMZM2G035341_P01	PF12678
GRMZM2G035341_P02	PF12861
GRMZM2G035341_P03	PF12861
GRMZM2G035370_P01	PF00249
GRMZM2G035370_P01	PF14379
GRMZM2G035370_P02	PF00249
GRMZM2G035370_P02	PF14379
GRMZM2G035370_P04	PF00249
GRMZM2G035370_P04	PF14379
GRMZM2G035377_P01	PF03016
GRMZM2G035405_P01	PF02309
GRMZM2G035405_P02	PF02309
GRMZM2G035405_P02	PF02362
GRMZM2G035405_P02	PF06507
GRMZM2G035417_P01	PF00240
GRMZM2G035417_P01	PF09280
GRMZM2G035417_P01	PF00627
GRMZM2G035417_P02	PF00240
GRMZM2G035417_P02	PF00627
GRMZM2G035417_P02	PF09280
GRMZM2G035417_P03	PF09280
GRMZM2G035417_P03	PF00627
GRMZM2G035419_P01	PF08555
GRMZM2G035421_P01	PF01734
GRMZM2G035421_P01	PF11815
GRMZM2G035430_P01	PF09405
GRMZM2G035430_P02	PF09405
GRMZM2G035444_P01	PF04535
GRMZM2G035445_P01	PF03619
GRMZM2G035459_P01	PF00122
GRMZM2G035461_P01	PF04109
GRMZM2G035465_P01	PF02309
GRMZM2G035465_P02	PF02309
GRMZM2G035465_P03	PF02309
GRMZM2G035465_P04	PF02309
GRMZM2G035465_P05	PF02309
GRMZM2G035477_P01	PF13812
GRMZM2G035477_P01	PF01535
GRMZM2G035482_P01	PF06102
GRMZM2G035482_P02	PF06102
GRMZM2G035482_P02	PF04733
GRMZM2G035490_P01	PF04043
GRMZM2G035502_P01	PF13410
GRMZM2G035502_P01	PF13417
GRMZM2G035503_P01	PF14310
GRMZM2G035503_P01	PF00933
GRMZM2G035503_P01	PF01915
GRMZM2G035506_P01	PF00141
GRMZM2G035514_P01	PF03732
GRMZM2G035517_P01	PF00450
GRMZM2G035520_P01	PF00690
GRMZM2G035520_P01	PF00702
GRMZM2G035520_P01	PF00122
GRMZM2G035520_P02	PF00690
GRMZM2G035520_P02	PF00702
GRMZM2G035520_P02	PF00122
GRMZM2G035526_P01	PF00717
GRMZM2G035531_P01	PF05678
GRMZM2G035542_P01	PF03030
GRMZM2G035552_P01	PF13740
GRMZM2G035552_P01	PF01842
GRMZM2G035557_P01	PF13499
GRMZM2G035574_P01	PF15072
GRMZM2G035574_P02	PF15072
GRMZM2G035584_P01	PF02458
GRMZM2G035584_P02	PF02458
GRMZM2G035584_P03	PF02458
GRMZM2G035584_P04	PF02458
GRMZM2G035584_P05	PF02458
GRMZM2G035584_P06	PF02458
GRMZM2G035584_P07	PF02458
GRMZM2G035594_P01	PF00590
GRMZM2G035594_P02	PF00590
GRMZM2G035594_P03	PF00590
GRMZM2G035599_P01	PF06026
GRMZM2G035601_P01	PF13920
GRMZM2G035620_P01	PF12695
GRMZM2G035620_P02	PF12695
GRMZM2G035636_P01	PF05694
GRMZM2G035636_P01	PF03489
GRMZM2G035636_P01	PF05184
GRMZM2G035636_P01	PF00026
GRMZM2G035637_P01	PF08569
GRMZM2G035651_P01	PF03031
GRMZM2G035651_P02	PF03031
GRMZM2G035664_P01	PF01535
GRMZM2G035664_P03	PF01535
GRMZM2G035665_P01	PF08839
GRMZM2G035665_P01	PF16679
GRMZM2G035685_P01	PF05056
GRMZM2G035688_P01	PF00072
GRMZM2G035688_P02	PF00072
GRMZM2G035701_P01	PF02362
GRMZM2G035704_P01	PF13639
GRMZM2G035708_P01	PF00254
GRMZM2G035708_P02	PF00254
GRMZM2G035708_P03	PF00254
GRMZM2G035708_P04	PF00254
GRMZM2G035708_P07	PF00254
GRMZM2G035709_P01	PF13450
GRMZM2G035709_P02	PF13450
GRMZM2G035718_P01	PF02705
GRMZM2G035719_P01	PF00076
GRMZM2G035719_P02	PF00076
GRMZM2G035719_P03	PF00076
GRMZM2G035726_P01	PF08063
GRMZM2G035726_P01	PF00112
GRMZM2G035736_P01	PF00957
GRMZM2G035739_P01	PF03248
GRMZM2G035749_P01	PF01373
GRMZM2G035749_P02	PF01373
GRMZM2G035755_P01	PF00201
GRMZM2G035764_P01	PF14303
GRMZM2G035767_P01	PF06102
GRMZM2G035767_P01	PF00056
GRMZM2G035767_P01	PF02866
GRMZM2G035779_P01	PF00149
GRMZM2G035785_P01	PF13639
GRMZM2G035790_P01	PF00854
GRMZM2G035790_P02	PF00854
GRMZM2G035804_P01	PF04601
GRMZM2G035805_P01	PF08137
GRMZM2G035807_P01	PF00271
GRMZM2G035807_P01	PF00270
GRMZM2G035809_P01	PF00069
GRMZM2G035809_P03	PF00069
GRMZM2G035809_P04	PF00069
GRMZM2G035821_P01	PF13920
GRMZM2G035821_P02	PF13920
GRMZM2G035826_P01	PF01535
GRMZM2G035839_P01	PF04576
GRMZM2G035839_P02	PF04576
GRMZM2G035839_P03	PF04576
GRMZM2G035843_P01	PF13499
GRMZM2G035843_P01	PF07714
GRMZM2G035849_P01	PF01529
GRMZM2G035849_P02	PF01529
GRMZM2G035859_P01	PF03441
GRMZM2G035890_P01	PF00161
GRMZM2G035893_P01	PF00957
GRMZM2G035893_P01	PF00112
GRMZM2G035893_P01	PF03030
GRMZM2G035899_P01	PF13639
GRMZM2G035899_P01	PF02225
GRMZM2G035899_P02	PF02225
GRMZM2G035899_P03	PF13639
GRMZM2G035922_P01	PF00254
GRMZM2G035922_P02	PF00254
GRMZM2G035928_P01	PF06943
GRMZM2G035928_P01	PF00656
GRMZM2G035933_P01	PF02469
GRMZM2G035944_P01	PF03634
GRMZM2G035944_P02	PF03634
GRMZM2G035948_P01	PF01025
GRMZM2G035985_P01	PF12931
GRMZM2G035985_P02	PF12931
GRMZM2G035985_P03	PF12931
GRMZM2G035994_P01	PF13450
GRMZM2G035996_P01	PF02301
GRMZM2G035997_P01	PF04427
GRMZM2G035997_P02	PF04427
GRMZM2G035997_P03	PF04427
GRMZM2G035999_P01	PF09737
GRMZM2G035999_P02	PF09737
GRMZM2G035999_P03	PF09737
GRMZM2G036007_P01	PF00459
GRMZM2G036007_P02	PF00459
GRMZM2G036019_P01	PF03813
GRMZM2G036019_P02	PF03813
GRMZM2G036025_P01	PF00085
GRMZM2G036034_P01	PF16381
GRMZM2G036034_P01	PF08752
GRMZM2G036034_P01	PF01602
GRMZM2G036034_P02	PF01602
GRMZM2G036050_P01	PF00753
GRMZM2G036050_P01	PF07521
GRMZM2G036050_P01	PF10996
GRMZM2G036050_P01	PF13299
GRMZM2G036050_P02	PF00753
GRMZM2G036050_P02	PF07521
GRMZM2G036050_P02	PF10996
GRMZM2G036050_P02	PF13299
GRMZM2G036050_P03	PF00753
GRMZM2G036050_P03	PF07521
GRMZM2G036050_P03	PF13299
GRMZM2G036050_P03	PF10996
GRMZM2G036050_P04	PF00753
GRMZM2G036050_P04	PF07521
GRMZM2G036050_P04	PF10996
GRMZM2G036050_P04	PF13299
GRMZM2G036050_P05	PF00753
GRMZM2G036050_P05	PF10996
GRMZM2G036060_P01	PF04641
GRMZM2G036060_P01	PF15906
GRMZM2G036063_P01	PF14368
GRMZM2G036063_P02	PF14368
GRMZM2G036063_P03	PF14368
GRMZM2G036063_P04	PF14368
GRMZM2G036070_P01	PF05160
GRMZM2G036070_P02	PF05160
GRMZM2G036070_P03	PF05160
GRMZM2G036070_P04	PF05160
GRMZM2G036086_P01	PF05648
GRMZM2G036092_P01	PF00010
GRMZM2G036099_P03	PF13499
GRMZM2G036099_P03	PF00036
GRMZM2G036108_P01	PF05699
GRMZM2G036108_P01	PF14291
GRMZM2G036113_P01	PF02493
GRMZM2G036113_P02	PF01504
GRMZM2G036120_P01	PF01417
GRMZM2G036123_P01	PF00731
GRMZM2G036131_P01	PF00330
GRMZM2G036131_P03	PF00330
GRMZM2G036131_P04	PF00330
GRMZM2G036134_P01	PF00026
GRMZM2G036169_P01	PF08513
GRMZM2G036169_P01	PF00400
GRMZM2G036186_P01	PF00443
GRMZM2G036186_P02	PF13423
GRMZM2G036203_P01	PF03051
GRMZM2G036203_P01	PF08246
GRMZM2G036203_P01	PF00112
GRMZM2G036203_P02	PF08246
GRMZM2G036203_P02	PF00112
GRMZM2G036217_P01	PF03015
GRMZM2G036217_P01	PF07993
GRMZM2G036217_P02	PF03015
GRMZM2G036217_P02	PF07993
GRMZM2G036257_P01	PF00067
GRMZM2G036282_P01	PF14009
GRMZM2G036282_P02	PF14009
GRMZM2G036286_P01	PF04570
GRMZM2G036286_P02	PF04570
GRMZM2G036288_P01	PF09425
GRMZM2G036288_P01	PF06200
GRMZM2G036290_P01	PF13288
GRMZM2G036290_P01	PF08436
GRMZM2G036290_P01	PF02670
GRMZM2G036290_P02	PF08436
GRMZM2G036290_P02	PF13288
GRMZM2G036290_P02	PF02670
GRMZM2G036297_P01	PF03110
GRMZM2G036340_P01	PF14226
GRMZM2G036340_P01	PF03171
GRMZM2G036349_P01	PF06200
GRMZM2G036351_P01	PF09425
GRMZM2G036351_P01	PF06200
GRMZM2G036365_P01	PF00026
GRMZM2G036365_P01	PF14541
GRMZM2G036368_P01	PF00403
GRMZM2G036409_P01	PF00201
GRMZM2G036411_P01	PF08392
GRMZM2G036418_P01	PF04437
GRMZM2G036427_P01	PF00582
GRMZM2G036427_P02	PF00582
GRMZM2G036427_P03	PF00582
GRMZM2G036427_P04	PF00582
GRMZM2G036429_P01	PF08392
GRMZM2G036436_P01	PF04788
GRMZM2G036448_P01	PF01490
GRMZM2G036448_P02	PF01490
GRMZM2G036448_P03	PF01490
GRMZM2G036448_P04	PF01490
GRMZM2G036453_P01	PF14569
GRMZM2G036455_P01	PF00106
GRMZM2G036464_P01	PF03951
GRMZM2G036464_P01	PF00120
GRMZM2G036464_P02	PF03951
GRMZM2G036464_P02	PF00120
GRMZM2G036497_P01	PF07516
GRMZM2G036497_P02	PF07516
GRMZM2G036502_P01	PF08590
GRMZM2G036534_P01	PF02817
GRMZM2G036534_P01	PF00364
GRMZM2G036534_P01	PF00198
GRMZM2G036534_P02	PF00198
GRMZM2G036543_P01	PF00977
GRMZM2G036554_P01	PF00010
GRMZM2G036554_P02	PF00010
GRMZM2G036564_P01	PF13962
GRMZM2G036590_P01	PF01025
GRMZM2G036593_P01	PF09497
GRMZM2G036609_P01	PF01493
GRMZM2G036609_P01	PF04898
GRMZM2G036609_P01	PF01645
GRMZM2G036609_P01	PF00310
GRMZM2G036609_P02	PF01493
GRMZM2G036609_P02	PF04898
GRMZM2G036609_P02	PF01645
GRMZM2G036609_P02	PF00310
GRMZM2G036629_P01	PF01439
GRMZM2G036631_P01	PF00403
GRMZM2G036634_P01	PF00153
GRMZM2G036634_P01	PF04078
GRMZM2G036634_P01	PF00076
GRMZM2G036640_P01	PF00383
GRMZM2G036640_P02	PF00383
GRMZM2G036697_P01	PF13920
GRMZM2G036703_P01	PF03106
GRMZM2G036708_P01	PF00291
GRMZM2G036708_P02	PF00291
GRMZM2G036720_P01	PF00160
GRMZM2G036720_P02	PF00160
GRMZM2G036752_P01	PF07983
GRMZM2G036752_P02	PF07983
GRMZM2G036752_P03	PF07983
GRMZM2G036759_P01	PF00180
GRMZM2G036765_P01	PF02933
GRMZM2G036765_P01	PF07724
GRMZM2G036765_P01	PF05496
GRMZM2G036765_P01	PF02359
GRMZM2G036765_P02	PF02359
GRMZM2G036783_P01	PF00117
GRMZM2G036783_P02	PF00117
GRMZM2G036826_P01	PF00314
GRMZM2G036829_P01	PF10615
GRMZM2G036829_P03	PF10615
GRMZM2G036832_P01	PF00630
GRMZM2G036832_P02	PF00630
GRMZM2G036837_P01	PF00642
GRMZM2G036837_P02	PF00642
GRMZM2G036837_P03	PF00642
GRMZM2G036837_P04	PF00642
GRMZM2G036861_P01	PF01264
GRMZM2G036861_P02	PF01264
GRMZM2G036861_P03	PF01264
GRMZM2G036861_P04	PF01264
GRMZM2G036861_P05	PF01264
GRMZM2G036872_P01	PF00169
GRMZM2G036872_P01	PF14389
GRMZM2G036872_P01	PF00620
GRMZM2G036872_P02	PF00169
GRMZM2G036880_P01	PF00504
GRMZM2G036902_P01	PF07714
GRMZM2G036905_P01	PF05129
GRMZM2G036908_P01	PF01545
GRMZM2G036908_P02	PF01545
GRMZM2G036908_P03	PF01545
GRMZM2G036908_P04	PF01545
GRMZM2G036908_P05	PF01545
GRMZM2G036908_P06	PF01545
GRMZM2G036908_P07	PF01545
GRMZM2G036912_P01	PF08241
GRMZM2G036916_P01	PF02705
GRMZM2G036916_P02	PF02705
GRMZM2G036918_P01	PF01501
GRMZM2G036921_P01	PF00578
GRMZM2G036940_P01	PF00005
GRMZM2G036940_P01	PF01061
GRMZM2G036966_P01	PF04504
GRMZM2G036966_P02	PF04504
GRMZM2G036980_P01	PF05678
GRMZM2G036991_P01	PF01974
GRMZM2G036991_P02	PF01974
GRMZM2G037001_P01	PF13233
GRMZM2G037005_P01	PF00118
GRMZM2G037015_P01	PF04827
GRMZM2G037036_P01	PF02330
GRMZM2G037041_P01	PF03647
GRMZM2G037041_P02	PF03647
GRMZM2G037043_P01	PF04844
GRMZM2G037048_P01	PF09835
GRMZM2G037082_P01	PF02535
GRMZM2G037104_P01	PF01553
GRMZM2G037104_P01	PF16076
GRMZM2G037104_P02	PF01553
GRMZM2G037104_P02	PF16076
GRMZM2G037111_P03	PF03141
GRMZM2G037113_P01	PF01925
GRMZM2G037128_P01	PF13837
GRMZM2G037128_P02	PF13837
GRMZM2G037131_P01	PF13639
GRMZM2G037140_P01	PF00241
GRMZM2G037140_P02	PF00241
GRMZM2G037140_P03	PF00241
GRMZM2G037146_P01	PF00011
GRMZM2G037150_P01	PF16455
GRMZM2G037152_P01	PF01151
GRMZM2G037156_P01	PF00141
GRMZM2G037164_P01	PF08576
GRMZM2G037177_P01	PF00132
GRMZM2G037185_P01	PF03152
GRMZM2G037200_P01	PF00642
GRMZM2G037200_P01	PF00400
GRMZM2G037200_P02	PF00642
GRMZM2G037200_P02	PF00400
GRMZM2G037204_P01	PF00025
GRMZM2G037204_P02	PF00071
GRMZM2G037204_P03	PF00071
GRMZM2G037204_P04	PF00071
GRMZM2G037204_P05	PF00025
GRMZM2G037204_P06	PF00071
GRMZM2G037204_P07	PF00071
GRMZM2G037226_P01	PF14259
GRMZM2G037226_P01	PF00076
GRMZM2G037226_P02	PF14259
GRMZM2G037226_P02	PF00076
GRMZM2G037229_P01	PF05653
GRMZM2G037255_P01	PF00234
GRMZM2G037265_P01	PF05691
GRMZM2G037265_P02	PF05691
GRMZM2G037265_P03	PF05691
GRMZM2G037265_P04	PF05691
GRMZM2G037265_P05	PF05691
GRMZM2G037265_P06	PF05691
GRMZM2G037280_P01	PF07717
GRMZM2G037284_P01	PF05742
GRMZM2G037284_P02	PF05742
GRMZM2G037286_P01	PF03514
GRMZM2G037308_P01	PF07714
GRMZM2G037322_P02	PF00561
GRMZM2G037322_P03	PF00561
GRMZM2G037323_P01	PF00026
GRMZM2G037323_P01	PF14541
GRMZM2G037327_P01	PF00230
GRMZM2G037327_P02	PF00230
GRMZM2G037334_P01	PF03763
GRMZM2G037334_P02	PF03763
GRMZM2G037334_P04	PF03763
GRMZM2G037335_P01	PF12710
GRMZM2G037335_P01	PF16212
GRMZM2G037335_P02	PF16212
GRMZM2G037342_P01	PF00999
GRMZM2G037342_P02	PF00999
GRMZM2G037343_P01	PF00999
GRMZM2G037345_P01	PF12776
GRMZM2G037368_P01	PF02309
GRMZM2G037378_P01	PF03126
GRMZM2G037379_P01	PF01975
GRMZM2G037379_P02	PF01975
GRMZM2G037379_P03	PF01975
GRMZM2G037379_P04	PF01975
GRMZM2G037379_P05	PF01975
GRMZM2G037386_P01	PF07714
GRMZM2G037386_P01	PF00069
GRMZM2G037386_P02	PF00069
GRMZM2G037386_P03	PF00069
GRMZM2G037411_P01	PF01095
GRMZM2G037413_P01	PF13632
GRMZM2G037413_P03	PF13632
GRMZM2G037422_P01	PF00514
GRMZM2G037431_P01	PF12708
GRMZM2G037444_P01	PF05641
GRMZM2G037444_P02	PF05641
GRMZM2G037452_P01	PF12734
GRMZM2G037452_P03	PF12734
GRMZM2G037469_P01	PF03360
GRMZM2G037472_P01	PF00225
GRMZM2G037478_P01	PF12695
GRMZM2G037482_P01	PF13855
GRMZM2G037493_P01	PF13837
GRMZM2G037545_P01	PF00201
GRMZM2G037574_P01	PF13912
GRMZM2G037585_P01	PF00069
GRMZM2G037585_P02	PF00069
GRMZM2G037585_P04	PF00069
GRMZM2G037585_P05	PF07714
GRMZM2G037591_P01	PF02458
GRMZM2G037614_P01	PF02780
GRMZM2G037614_P01	PF02779
GRMZM2G037614_P02	PF02779
GRMZM2G037615_P01	PF05691
GRMZM2G037617_P01	PF00069
GRMZM2G037617_P02	PF00069
GRMZM2G037627_P01	PF13639
GRMZM2G037630_P01	PF02045
GRMZM2G037637_P01	PF03407
GRMZM2G037650_P01	PF00249
GRMZM2G037655_P01	PF00810
GRMZM2G037683_P01	PF00400
GRMZM2G037690_P01	PF07748
GRMZM2G037694_P01	PF00704
GRMZM2G037694_P02	PF00704
GRMZM2G037698_P01	PF00400
GRMZM2G037698_P01	PF08606
GRMZM2G037698_P02	PF00400
GRMZM2G037698_P02	PF08606
GRMZM2G037700_P01	PF01078
GRMZM2G037700_P01	PF13943
GRMZM2G037725_P01	PF07839
GRMZM2G037743_P01	PF11523
GRMZM2G037743_P02	PF11523
GRMZM2G037768_P01	PF13365
GRMZM2G037778_P01	PF00786
GRMZM2G037778_P01	PF00889
GRMZM2G037778_P02	PF00786
GRMZM2G037781_P01	PF00067
GRMZM2G037792_P01	PF03514
GRMZM2G037807_P02	PF00612
GRMZM2G037819_P01	PF06813
GRMZM2G037823_P01	PF13837
GRMZM2G037831_P02	PF01699
GRMZM2G037839_P01	PF13639
GRMZM2G037875_P01	PF03473
GRMZM2G037875_P01	PF03476
GRMZM2G037875_P02	PF03473
GRMZM2G037875_P02	PF03476
GRMZM2G037875_P03	PF03476
GRMZM2G037875_P04	PF03476
GRMZM2G037882_P01	PF00646
GRMZM2G037882_P01	PF08387
GRMZM2G037910_P01	PF00170
GRMZM2G037912_P01	PF13774
GRMZM2G037912_P01	PF00957
GRMZM2G037923_P01	PF00069
GRMZM2G037923_P02	PF00069
GRMZM2G037923_P03	PF00069
GRMZM2G037926_P01	PF02234
GRMZM2G037930_P01	PF16653
GRMZM2G037941_P01	PF13713
GRMZM2G037941_P01	PF08381
GRMZM2G037948_P01	PF16719
GRMZM2G037954_P01	PF02721
GRMZM2G037954_P01	PF05970
GRMZM2G037954_P01	PF16900
GRMZM2G037955_P01	PF02326
GRMZM2G037993_P01	PF01794
GRMZM2G037993_P01	PF08022
GRMZM2G037993_P01	PF08414
GRMZM2G037993_P01	PF08030
GRMZM2G037998_P01	PF01762
GRMZM2G038001_P01	PF03009
GRMZM2G038001_P03	PF03009
GRMZM2G038010_P01	PF13966
GRMZM2G038013_P01	PF00366
GRMZM2G038015_P01	PF07716
GRMZM2G038019_P01	PF00582
GRMZM2G038028_P02	PF00654
GRMZM2G038032_P01	PF00400
GRMZM2G038041_P01	PF00421
GRMZM2G038046_P01	PF00026
GRMZM2G038050_P01	PF00628
GRMZM2G038050_P01	PF16135
GRMZM2G038050_P02	PF00628
GRMZM2G038050_P02	PF16135
GRMZM2G038051_P01	PF08263
GRMZM2G038051_P01	PF13855
GRMZM2G038066_P01	PF00628
GRMZM2G038066_P01	PF12165
GRMZM2G038066_P02	PF00628
GRMZM2G038066_P02	PF12165
GRMZM2G038073_P01	PF02365
GRMZM2G038079_P01	PF00069
GRMZM2G038108_P01	PF08327
GRMZM2G038108_P01	PF09229
GRMZM2G038126_P01	PF07728
GRMZM2G038126_P02	PF07728
GRMZM2G038152_P01	PF13964
GRMZM2G038152_P01	PF13415
GRMZM2G038152_P02	PF13964
GRMZM2G038152_P02	PF13415
GRMZM2G038152_P03	PF13964
GRMZM2G038152_P03	PF13415
GRMZM2G038153_P01	PF01397
GRMZM2G038153_P01	PF03936
GRMZM2G038158_P01	PF03106
GRMZM2G038162_P01	PF01081
GRMZM2G038162_P02	PF01081
GRMZM2G038162_P03	PF01081
GRMZM2G038165_P01	PF08263
GRMZM2G038165_P01	PF13855
GRMZM2G038165_P01	PF00069
GRMZM2G038170_P01	PF09328
GRMZM2G038170_P01	PF05023
GRMZM2G038183_P01	PF07223
GRMZM2G038195_P01	PF00149
GRMZM2G038195_P02	PF00149
GRMZM2G038198_P01	PF00827
GRMZM2G038217_P01	PF04398
GRMZM2G038217_P02	PF04398
GRMZM2G038224_P01	PF01823
GRMZM2G038224_P01	PF05368
GRMZM2G038243_P01	PF02458
GRMZM2G038243_P02	PF02458
GRMZM2G038252_P01	PF00046
GRMZM2G038252_P02	PF00046
GRMZM2G038263_P01	PF00467
GRMZM2G038263_P01	PF00271
GRMZM2G038263_P02	PF08152
GRMZM2G038263_P02	PF00271
GRMZM2G038270_P01	PF00560
GRMZM2G038281_P01	PF13364
GRMZM2G038281_P01	PF02140
GRMZM2G038281_P01	PF01301
GRMZM2G038281_P02	PF13364
GRMZM2G038281_P02	PF02140
GRMZM2G038281_P02	PF01301
